PROVINCIA;LOCALITA;TIPOLOGIA;TIPOLOGIA SECONDARIA;STELLE;DENOMINAZIONE;INDIRIZZO;NUMERO CIVICO;INTERNO;CAP;TELEFONO;FAX;EMAIL;SITO WEB;ZONA;ACCESSO AI DISABILI;PISCINA;PISCINA COPERTA;RISTORANTE;PARCHEGGIO;SALA CONFERENZE;ARIA CONDIZIONATA;GIOCHI BIMBI;SAUNA;SOLARIUM;FITNESS;ANIMALI AMMESSI;CENTRO STORICO;ZONA FIERA;LAGO;AEROPORTO;AUTOSTRADA;IMPIANTI RISALITA;STAZIONE FS;MARE;TERMALE;PERIFERIA;COLLINARE;INGLESE;FRANCESE;TEDESCO;SPAGNOLO;CHIUSURA TEMPORANEA;ALTRI SERVIZI;DATA ULTIMA MODIFICA;NUOVA CLASSIFICAZIONE LR11;COMUNE;CATEGORIA;CODICE IDENTIFICATIVO
VENEZIA;;BED AND BREAKFAST;;;VILLA PACE;VIA XXIX APRILE;59;;30024;348-7511417;;;;jesolo-eraclea;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;24/05/2016;2 Leoni;MUSILE DI PIAVE;;75900
VENEZIA;;ALBERGO;Albergo;4 **** SUPERIOR;LAGARE HOTEL VENEZIA;RIVA LONGA;27;;30100;041736250;041739680;INFO@LAGAREHOTELVENEZIA.IT;;venezia;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;08/10/2015;4 **** SUPERIOR;VENEZIA;;76700
VENEZIA;;AGRITURISMO;;;AGRITURISMO ALTROVE;VIA MARANGO;;;30028;348 2303505/6;;;www.agriturismo-altrove.com;bibione;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;05/02/2015;;SAN MICHELE AL TAGLIAMENTO;;78247
VENEZIA;;ALBERGO;Albergo;4 ****;DEPENDANCE HOTEL DUODO;S. MARCO 1902;;;30100;0415203329;0412415940;INFO@DUODOPALACEHOTEL.COM;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;13/02/2018;4 ****;VENEZIA;;78480
VENEZIA;MARGHERA;BED AND BREAKFAST;;;TRAIN STATION GUESTHOUSE;PIAZZA MEZZACAPO;10;;30175;3465165355 - 3314382811;;stationhostel@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;PARCHEGGIO PRIVATO;27/03/2017;2 Leoni;VENEZIA;;78620
VENEZIA;;BED AND BREAKFAST;;;CA' DEL RAVANO;SANTA CROCE;2191;;30135;349-2581969;;cadelravano@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;;25/05/2018;2 Leoni;VENEZIA;;79260
VENEZIA;;BED AND BREAKFAST;;;EXECUTIVE SUITES VENEZIA;FONDAMENTA BORGOGNONI;5 TORCELLO;;30142;;;stefanoregazzo@legalmail.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;24/09/2013;;VENEZIA;;79940
VENEZIA;;BED AND BREAKFAST;;;B&B SAN DOMENICO - BATELLO UMBERTO;Rione Sant'Andrea;1177;;30015;3296425335 - 3333372114;;ubatello@gmail.com;;chioggia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;04/05/2017;4 Leoni;CHIOGGIA;;80480
VENEZIA;;BED AND BREAKFAST;;;CA' OLIMPIA;VIA SCALTENIGO;153;;30035;"041-5728929 ; 3356474734";041-5728929;olimpday@yahoo.it;;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;19/01/2017;4 Leoni;MIRANO;;80481
VENEZIA;;BED AND BREAKFAST;;;ZAGURI;SAN MARCO;2632;;30124;041-2410594;041-2410594;info@zaguri.net;www.zaguri.net;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;28/06/2017;3 Leoni;VENEZIA;;80500
VENEZIA;;BED AND BREAKFAST;;;RIGOLETTO B&B;CANNAREGIO;1344;;30100;041-2002218;041-2002218;info@rigolettocharm.com;www.rigolettocharm.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;17/08/2016;3 Leoni;VENEZIA;;80920
VENEZIA;MESTRE;BED AND BREAKFAST;;;ROOMS;VIA FORTE MARGHERA;193/L;;30173;3343424023;;info@studiosemenzato.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Vero;Falso;Falso;LAVATRICE, INTERNET;12/02/2018;3 Leoni;VENEZIA;;81740
VENEZIA;MESTRE;BED AND BREAKFAST;;;B&B VENEZIA E DINTORNI;VIA FAVIGNANA;24;;30174;041-5442539;;veneziaedintorni@gmail.com;;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Vero;Falso;WI FI - TV -  DISPONIBILITA' BICICLETTE;04/05/2017;3 Leoni;VENEZIA;;81792
VENEZIA;LIDO DI VENEZIA;ALTRA RICETTIVITA';Centro soggiorno studi;;CENTRO SOGGIORNO E STUDI CA' DEL MORO;VIA MALAMOCCO;83;;30126;041-5267773;041-5265519;"CADELMORO@LIVENICE.IT; BOOKING@LIVENICE.IT";www.cadelmorovenice.com;venezia;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;03/07/2017;2 Leoni;VENEZIA;;81802
VENEZIA;MESTRE;AGRITURISMO;;;CA' CAMPALTON - BRUGNERA MARCELLO;Via Cimitero;40;;30100;347 1124519;041 900828;marcello.brugnera@tin.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;05/02/2015;;VENEZIA;;82180
VENEZIA;;BED AND BREAKFAST;;;CASA TATY;VIA CAIROLI;133;;30031;349-2575464;041-5640051;info@casataty.it;www.casataty.it;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;10/03/2016;3 Leoni;DOLO;;82420
VENEZIA;BIBIONE;BED AND BREAKFAST;;;B&B PASSIONE ASSOLUTA;VIA SAN FILIPPO;60;;30028;338-6826013;;giuseppeutili@gmail.com;;bibione;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Vero;Falso;Falso;;09/12/2013;;SAN MICHELE AL TAGLIAMENTO;;84420
VENEZIA;MESTRE;BED AND BREAKFAST;;;B&B HOUSE NEAR VENICE;VIA CA' COLOMBARA;22;;30173;347-3815712;;lucache@libero.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;09/04/2018;2 Leoni;VENEZIA;;84980
VENEZIA;;BED AND BREAKFAST;;;B&B UVAMI;Via Marco Polo;13;;30025;3394434385;0421700297;bbuvami@gmail.com;www.uvami.it;bibione;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Internet - biciclette;06/06/2016;3 Leoni;FOSSALTA DI PORTOGRUARO;;85880
VENEZIA;;BED AND BREAKFAST;;;CA' BARBARIA;CASTELLO;6668;;30122;366-5202675;;bbcabarbaria@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;WI FI;31/05/2017;2 Leoni;VENEZIA;;86200
VENEZIA;LIDO DI VENEZIA;BED AND BREAKFAST;;;VILLA INES;VIA L.MOCENIGO;10;;30126;041-5267226;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;17/08/2016;4 Leoni;VENEZIA;;86800
VENEZIA;;BED AND BREAKFAST;;;B&B MALIBRAN;CASTELLO;6034;;30122;"348-2924292; 041/4762705";;livianasponti@icloud.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;29/05/2017;3 Leoni;VENEZIA;;86920
VENEZIA;MARGHERA;BED AND BREAKFAST;;;GIOIA B&B;VIA FRATELLI BANDIERA;116/2;;30100;0418220830;;n.alik@yahoo.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;07/06/2018;2 Leoni;VENEZIA;;87660
VENEZIA;LIDO DI VENEZIA;BED AND BREAKFAST;;;VILLA ELISABETTA;VIA PIRANO;4;;30126;041-5262086;;bebvillaelisabetta@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Falso;Falso;;05/06/2017;2 Leoni;VENEZIA;;87720
VENEZIA;;BED AND BREAKFAST;;;CA' DELL'ARTE 2;SAN MARCO;3286;;30124;041-0988073;041-0988074;INFO@CADELLARTE.COM;WWW.CADELLARTE.COM;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;12/06/2018;2 Leoni;VENEZIA;;88240
VENEZIA;;ALBERGO;Albergo;3 ***;HOTEL PALAZZO SANT'ANTONIN;CASTELLO 3299;;;30100;0415231621;0415231621;INFO@HOTELSANTANTONIN.COM;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;30/05/2017;3 ***;VENEZIA;;88340
VENEZIA;MESTRE;BED AND BREAKFAST;;;IVAKHNENKO NADIYA;VIA MONTE ABETONE (FAVARO VENETO);20;;30173;393-268909;;itina07@yandex.ru;;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;11/06/2018;2 Leoni;VENEZIA;;88680
VENEZIA;;BED AND BREAKFAST;;;AI TRE PONTI;SANTA CROCE;359/B;;30100;041-710962;041-2440134;info@aitreponti.com;WWW.AITREPONTI.COM;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;12/06/2018;2 Leoni;VENEZIA;;89580
VENEZIA;BRUSSA;BED AND BREAKFAST;;;CASA VERDE;Via Brussa;423;;30021;3661020226;;casaverde.it@gmail.com;www.casa-verde3.webnode.at;caorle;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;08/09/2016;4 Leoni;CAORLE;;89640
VENEZIA;;BED AND BREAKFAST;;;VIACAVOURSEI;Via Cavour;6;;30026;3483059858;;soniamarson@ymail.com;;caorle;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;12/05/2017;4 Leoni;PORTOGRUARO;;89641
VENEZIA;;BED AND BREAKFAST;;;CA' DEL GUARDI;DORSODURO;1014 - 1° PIANO;;30123;335462365;;info@palazzoguardivenice.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Vero;;10/04/2018;4 Leoni;VENEZIA;;90300
VENEZIA;;BED AND BREAKFAST;;;BOUTIQUE SAN MARCO;CASTELLO;5314;;30122;3450697058;041-8778460;boutiquesanmarco@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;10/08/2015;2 Leoni;VENEZIA;;90520
VENEZIA;;BED AND BREAKFAST;;;CHIOCCIOLA VENICE B&B;VIA DELLA PACE;2/A;;30038;347-4932594;;info@chiocciolavenice.it;www.chiocciolavenice.it;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;20/07/2016;2 Leoni;SPINEA;;91222
VENEZIA;;AGRITURISMO;;;DECUMANO;VIA FRATTE;14;;30035;0415703531- 3408588300;;muneratti@ingegnerivenezia.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;26/01/2016;;MIRANO;;91406
VENEZIA;MARGHERA;BED AND BREAKFAST;;;ABAVEN;VIA FELTRE;1;;30175;041-5385739;;info@ABAVEN.IT;WWW.ABAVEN.IT;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;16/05/2018;3 Leoni;VENEZIA;;91600
VENEZIA;MARGHERA;BED AND BREAKFAST;;;B&B BAGIGIOGRILL;VIA MORANZANI;4;;30176;331-9547861;;bordonlorenzo@tiscali.it;;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;14/07/2017;3 Leoni;VENEZIA;;91601
VENEZIA;MESTRE;BED AND BREAKFAST;;;B&B PIAVE 122 - (temp. chiusa);VIA PIAVE;122;;30173;041-9237780;041-9123778;info@bbpiave122.it;www.bbpiave122.it;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;Vero;Vero;Vero;Vero;Vero;WI-FI GRATUITO;22/03/2018;2 Leoni;VENEZIA;;91642
VENEZIA;MESTRE;BED AND BREAKFAST;;;MY VENICE SUITE;VIA MONTE GRAPPA;64;;30171;041-4760439 320-6119288;;info@myvenicesuite.com;www.myvenicesuite.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;17/08/2016;2 Leoni;VENEZIA;;91643
VENEZIA;LIDO DI VENEZIA;BED AND BREAKFAST;;;B&B PERLA;VIA NICOSIA;8/A;;30126;041-5267596;041-5267596;michelaperla61@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;30/11/2016;4 Leoni;VENEZIA;;92041
VENEZIA;;ALBERGO;Albergo;5 *****;ALMAR JESOLO;V. ALIGHIERI;106;;30016;0421388111;0421388101;info@almarjesolo.com;www.almarjesolo.com;jesolo-eraclea;Falso;Vero;Vero;Vero;Vero;Falso;Vero;Vero;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;fax internet;21/03/2018;5 *****;JESOLO;;92680
VENEZIA;;ALBERGO;Albergo;4 ****;VENICE PALACE HOTEL;VIA BOLLATI;1/1;;30035;39 041 570 3599;39 041 570 1885;info@venicepalacehotel.com;www.venicepalacehotel.com;venezia;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;02/05/2017;4 ****;MIRANO;;92860
VENEZIA;;BED AND BREAKFAST;;;VERDANT B&B;VIA AQUILEIA;600;;30023;333-6915218;;pinowerss@gmail.com;www.verdantschool.it;caorle;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Vero;Falso;;12/04/2018;2 Leoni;CONCORDIA SAGITTARIA;;93462
VENEZIA;MARGHERA;BED AND BREAKFAST;;;B&B VENEZIA IN GONDOLA;VIA MALAMOCCO;6;;30175;339-6666893;;simoneroncarati@yahoo.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;;05/02/2016;2 Leoni;VENEZIA;;93463
VENEZIA;;BED AND BREAKFAST;;;CORTE DEI GRECI 1 B&B DI D'ANTONIO MICHELE - (temp. chiusa);CASTELLO;4975 p.2;;30122;349-8697250;;info@cortedeigreci.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Vero;;19/01/2018;3 Leoni;VENEZIA;;95720
VENEZIA;;BED AND BREAKFAST;;;CORTE DEI GRECI 2 B&B DI DE GRANDI MARCO - (temp. chiusa);CASTELLO;4975 2° piano;;30122;349-8697250;;micdant@yahoo.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Vero;;19/01/2018;3 Leoni;VENEZIA;;95721
VENEZIA;;ALBERGO;Albergo;4 ****;AI MORI D'ORIENTE DEP.3;CANNAREGIO 3316/B;;;30100;041711001;041714209;info@morihotel.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;16/06/2017;4 ****;VENEZIA;;96080
VENEZIA;;BED AND BREAKFAST;;;VILLA BORNANCINI B&B;VIA ROMA;109;;30020;0421-209479;;info@villabornancini.it;www.villabornancini.it;caorle;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;05/12/2016;4 Leoni;CINTO CAOMAGGIORE;;96660
VENEZIA;;BED AND BREAKFAST;;;B&B VACANZE VENEZIANE;VIA ROMA;177/A;;30030;392-1725126;;vacanzeveneziane21@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;;21/04/2016;4 Leoni;SALZANO;;97462
VENEZIA;;AGRITURISMO;;;SETTECENTOALBERI;VIA GUAIANE;144;;30020;3477149207;;;;jesolo-eraclea;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;18/07/2014;;NOVENTA DI PIAVE;;97802
VENEZIA;MARGHERA;BED AND BREAKFAST;;;ALLOGGI NADIA B&B;VIA MEZZACAPO;11;;30175;3475056277;;info@allogginadia.it;WWW.ALLOGGINADIA.IT;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;19/10/2017;2 Leoni;VENEZIA;;97903
VENEZIA;MESTRE;BED AND BREAKFAST;;;TAGLIAMENTO 28;VIA TAGLIAMENTO;28;;30174;347-9001101;;tagliamento28venezia@gmail.com;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;Falso;Falso;;30/03/2017;2 Leoni;VENEZIA;;97922
VENEZIA;;BED AND BREAKFAST;;;B&B CA' LUISA;SAN MARCO;1052;;30124;338-4712787;;luisa.bonali@gmail.com;CA.LUISA.COM;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Vero;Falso;Falso;Falso;;28/05/2018;3 Leoni;VENEZIA;;98884
VENEZIA;LIDO DI VENEZIA;BED AND BREAKFAST;;;B&B E LIDO;VIA NICOSIA;1;;30126;339-2880385 0415267767;;andrea.elide@libero.it;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Vero;Vero;Falso;;21/07/2016;3 Leoni;VENEZIA;;98885
VENEZIA;LIDO DI VENEZIA;BED AND BREAKFAST;;;B&B CASTELLANI;VIA M.BRAGADIN;1/A;;30126;041-5265339;0498750240;bb.castellanilido@gmail.com;http://www.bbcastellani.com;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Vero;Vero;Falso;Vero;Falso;;01/06/2018;2 Leoni;VENEZIA;;98886
VENEZIA;;BED AND BREAKFAST;;;B&B RIO MARIN;SANTA CROCE;914;;30135;;;;;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;;25/01/2018;;VENEZIA;;99122
VENEZIA;ORIAGO;BED AND BREAKFAST;;;B&B DAI CARARI;RIVIERA SAN PIETRO;130;;30034;3248251268;;info@daicarari.it;www.daicarari.it;venezia;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Falso;Vero;Falso;;10/01/2017;3 Leoni;MIRA;;99622
VENEZIA;;AGRITURISMO;;;TENUTA CIVRANA;VIALE STAZIONE;10;;30010;Cel. 347.2220023;;info@tenutacivrana.it;http://www.tenutacivrana.it/;chioggia;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;17/06/2015;;CONA;;99624
VENEZIA;;AGRITURISMO;;;LAV;Via Ca' Cremona;22;;30016;;;;;jesolo-eraclea;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;;26/08/2014;;JESOLO;;99742
VENEZIA;;BED AND BREAKFAST;;;CA' D'ARTISTI BED AND BREAKFAST;Via Eric Il Rosso;2;;30021;0421260397;;info@cadartisti.it;www.cadartisti.it;caorle;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Vero;Falso;Falso;Falso;Vero;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Falso;Vero;Falso;Vero;Falso;Falso;;29/06/2017;4 Leoni;CAORLE;;99922
